27278,1620.0,1620,5.33,5.33,0,8.91,0.28,453.6,0,0,0,14084
27395,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
29290,1080.0,1080,12.8,12.8,0,8.91,0.74,799.2,1,17,0,14084
30116,2160.0,2160,5.33,5.33,0,8.91,0.34,734.4,0,210,0,14084
30363,324.0,324,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
33158,2160.0,2160,10.13,10.13,0,8.91,0.89,1922.4,0,10,0,14084
873,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,0,1,14084
1713,1080.0,1080,7.87,7.87,0,8.91,0.0,0.0,0,45,0,14084
1807,324.0,324,10.13,10.13,0,8.91,0.86,278.64,1,17,0,14084
2388,1620.0,1620,10.13,10.13,0,8.91,0.68,1101.6,1,301,0,14084
3580,2160.0,2160,7.08,7.08,0,8.91,0.08,172.8,0,109,0,14084
3968,2160.0,2160,5.33,5.33,0,8.91,0.01,21.6,0,355,0,14084
4365,648.0,648,19.73,19.73,0,8.91,0.0,0.0,0,0,0,14084
4422,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,74,0,14084
5077,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
5082,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
7530,2160.0,2160,10.13,10.13,1,8.0,0.0,0.0,0,251,1,14084
10959,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
11215,324.0,324,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
11582,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,152,1,14084
13093,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
14182,1620.0,1620,5.33,5.33,0,8.91,0.09,145.8,0,104,0,14084
14549,2160.0,2160,5.33,5.33,0,8.91,0.04,86.4,0,28,0,14084
18398,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,51,0,14084
19277,2160.0,2160,5.97,5.97,0,8.91,0.02,43.2,0,72,0,14084
20203,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
21947,2160.0,2160,4.1,4.1,0,8.91,0.0,0.0,0,0,0,14084
22903,1080.0,1080,10.13,10.13,1,8.0,1.0,1080.0,0,111,0,14084
27449,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
27951,1620.0,1620,10.13,10.13,0,8.91,0.05,81.0,0,22,0,14084
30204,1890.0,3780,10.13,20.27,0,8.91,0.0,0.0,0,251,1,14084
30674,1242.0,2484,5.33,10.67,0,8.91,0.0,0.0,0,101,1,14084
31893,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,353,0,14084
33185,2160.0,2160,25.6,25.6,0,8.91,0.03,64.8,0,0,0,14084
558,648.0,648,10.13,10.13,1,8.0,0.65,421.2,0,134,0,14084
611,1404.0,2808,6.66,13.33,1,6.5,0.0,0.0,0,182,1,14084
3709,324.0,324,8.0,8.0,1,10.0,0.84,272.16,0,0,0,14084
5780,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0,19,0,14084
6226,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
6377,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
6761,2160.0,2160,6.11,6.11,1,10.0,0.14,302.4,0,146,0,14084
6931,2160.0,2160,10.13,10.13,1,5.0,0.38,820.8,0,357,0,14084
7266,1620.0,1620,4.1,4.1,0,8.91,0.35,567.0,0,92,0,14084
8447,2160.0,2160,9.66,9.66,0,8.91,0.0,0.0,0,0,0,14084
13101,1620.0,1620,7.74,7.74,0,8.91,0.9,1458.0,0,72,0,14084
14577,1080.0,1080,19.73,19.73,0,8.91,0.0,0.0,0,5,0,14084
16514,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0,214,0,14084
17318,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,17,1,14084
17585,1188.0,4752,9.84,39.36,1,9.4,0.0,0.0,0,374,1,14084
19364,1080.0,1080,7.96,7.96,1,8.0,0.99,1069.2,0,116,0,14084
21381,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,1,0,14084
21477,2160.0,2160,5.33,5.33,1,6.0,0.04,86.4,0,220,0,14084
22033,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
22544,1620.0,1620,10.13,10.13,0,8.91,0.12,194.4,0,0,0,14084
23164,648.0,648,5.33,5.33,1,10.0,0.0,0.0,0,0,0,14084
24108,2160.0,2160,10.13,10.13,1,5.0,0.0,0.0,0,0,0,14084
24151,648.0,648,9.66,9.66,0,8.91,0.33,213.84,0,0,0,14084
24560,1620.0,1620,5.33,5.33,1,6.5,0.0,0.0,1,330,1,14084
24683,2160.0,2160,10.13,10.13,1,8.0,1.0,2160.0,0,291,0,14084
24727,648.0,648,10.13,10.13,0,8.91,0.16,103.68,0,0,0,14084
24818,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,110,1,14084
27203,1116.0,3348,9.56,28.69,0,8.91,0.0,0.0,0,0,1,14084
27456,1620.0,1620,7.74,7.74,1,8.0,0.42,680.4,0,352,0,14084
27753,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,91,1,14084
28103,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,356,1,14084
31345,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
31358,2160.0,2160,10.13,10.13,1,9.0,0.39,842.4,0,56,0,14084
33391,1620.0,1620,9.77,9.77,0,8.91,0.06,97.2,0,375,0,14084
678,2160.0,2160,8.0,8.0,0,8.91,0.58,1252.8,0,138,0,14084
4849,2160.0,2160,6.11,6.11,0,8.91,0.0,0.0,0,0,0,14084
5564,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,19,1,14084
5934,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,0,0,14084
6111,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
7050,2160.0,2160,11.35,11.35,0,8.91,0.0,0.0,0,0,0,14084
7562,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,45,1,14084
8441,1476.0,4428,10.84,32.53,1,10.0,0.0,0.0,0,8,1,14084
10630,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
10977,1620.0,1620,10.13,10.13,0,8.91,0.8,1296.0,1,52,0,14084
11502,648.0,648,10.13,10.13,1,9.0,0.48,311.04,0,104,0,14084
11684,648.0,648,7.99,7.99,0,8.91,0.29,187.92,0,31,0,14084
11894,2160.0,2160,5.33,5.33,0,8.91,0.33,712.8,0,333,0,14084
12719,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
13806,2160.0,2160,12.8,12.8,0,8.91,0.24,518.4,0,5,0,14084
14077,1620.0,1620,9.77,9.77,1,8.0,0.3,486.0,0,2,0,14084
14811,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,85,1,14084
15138,1620.0,1620,22.1,22.1,1,8.0,0.14,226.8,0,313,0,14084
16505,2160.0,2160,10.13,10.13,0,8.91,0.02,43.2,0,162,0,14084
17290,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
17947,684.0,2052,5.78,17.34,1,9.0,0.0,0.0,0,326,1,14084
18307,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,14084
19134,2160.0,2160,5.33,5.33,0,8.91,0.45,972.0,0,43,0,14084
19493,540.0,540,10.07,10.07,0,8.91,0.5,270.0,0,95,0,14084
20971,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0,0,0,14084
24567,2160.0,2160,5.33,5.33,0,8.91,0.07,151.2,0,290,0,14084
24867,2160.0,2160,5.33,5.33,0,8.91,0.02,43.2,0,58,0,14084
24879,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
29826,2160.0,2160,5.33,5.33,0,8.91,0.34,734.4,0,330,0,14084
29999,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,12,0,14084
33304,2160.0,2160,25.6,25.6,1,10.0,0.57,1231.2,0,54,0,14084
604,1620.0,1620,8.96,8.96,0,8.91,0.09,145.8,0,0,0,14084
1201,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,1,14084
9568,1620.0,1620,7.74,7.74,0,8.91,0.0,0.0,0,117,1,14084
14006,1080.0,1080,10.13,10.13,0,8.91,0.18,194.4,0,27,0,14084
16160,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
16341,1620.0,1620,7.74,7.74,0,8.91,0.19,307.8,0,60,0,14084
20068,2160.0,2160,10.62,10.62,1,10.0,0.0,0.0,0,0,0,14084
25051,1620.0,1620,10.13,10.13,0,8.91,0.02,32.4,0,323,0,14084
25937,2160.0,2160,5.33,5.33,0,8.91,0.03,64.8,0,333,0,14084
3327,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
5701,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,14084
5943,648.0,648,7.74,7.74,0,8.91,0.0,0.0,0,39,0,14084
6091,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,105,0,14084
6711,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
7208,2160.0,2160,7.74,7.74,0,8.91,0.0,0.0,0,266,0,14084
7971,1620.0,1620,13.45,13.45,1,8.0,0.43,696.6,0,218,0,14084
8832,1080.0,1080,10.13,10.13,0,8.91,0.0,0.0,0,147,1,14084
9034,324.0,324,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
11171,1080.0,1080,8.0,8.0,0,8.91,0.02,21.6,0,0,0,14084
12501,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,247,1,14084
12590,2160.0,2160,8.0,8.0,0,8.91,0.05,108.0,0,94,0,14084
12844,2160.0,2160,25.6,25.6,0,8.91,0.09,194.4,0,7,0,14084
14120,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
15669,1620.0,1620,7.74,7.74,1,8.0,0.42,680.4,0,240,0,14084
17549,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,366,1,14084
18413,2160.0,2160,5.33,5.33,0,8.91,0.1,216.0,0,349,0,14084
18592,1620.0,1620,7.87,7.87,1,10.0,0.0,0.0,0,0,0,14084
20099,2160.0,2160,5.33,5.33,1,10.0,0.07,151.2,0,19,0,14084
20147,1620.0,1620,7.74,7.74,0,8.91,0.16,259.2,0,34,0,14084
22456,2160.0,2160,10.13,10.13,1,10.0,0.0,0.0,0,34,1,14084
25754,648.0,648,7.99,7.99,0,8.91,0.02,12.96,0,53,0,14084
26667,2160.0,2160,25.6,25.6,0,8.91,0.26,561.6,2,97,0,14084
26813,648.0,648,10.13,10.13,0,8.91,0.43,278.64,0,49,0,14084
27121,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
28243,540.0,540,10.13,10.13,0,8.91,0.64,345.6,0,117,0,14084
29014,1674.0,3348,5.16,10.33,0,8.91,0.0,0.0,0,250,1,14084
29048,648.0,648,8.0,8.0,0,8.91,0.09,58.32,0,0,0,14084
29374,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
31180,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,11,0,14084
74,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,280,0,14084
137,2160.0,2160,8.0,8.0,1,9.0,0.16,345.6,0,199,0,14084
469,540.0,540,7.74,7.74,0,8.91,0.04,21.6,0,12,0,14084
596,1620.0,1620,8.0,8.0,0,8.91,0.03,48.6,0,108,0,14084
929,648.0,648,8.0,8.0,0,8.91,0.0,0.0,0,0,0,14084
1103,648.0,648,10.13,10.13,1,10.0,0.89,576.72,0,244,0,14084
3093,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0,0,0,14084
3677,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,14084
4596,2160.0,2160,10.13,10.13,1,8.0,0.68,1468.8,0,367,0,14084
5029,2160.0,2160,5.33,5.33,1,10.0,0.25,540.0,0,54,0,14084
5549,1620.0,1620,10.98,10.98,0,8.91,0.0,0.0,1,301,1,14084
5735,2160.0,2160,13.33,13.33,0,8.91,0.27,583.2,0,51,0,14084
6388,2160.0,2160,10.13,10.13,0,8.91,0.03,64.8,0,25,0,14084
6738,2160.0,2160,8.62,8.62,0,8.91,0.02,43.2,0,10,0,14084
8333,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,329,1,14084
8566,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
8995,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
9508,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,1,14084
9623,2160.0,2160,5.33,5.33,1,6.0,0.0,0.0,0,0,1,14084
10304,2160.0,2160,7.96,7.96,0,8.91,0.07,151.2,0,248,0,14084
11745,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0,0,0,14084
11849,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
11941,2160.0,2160,7.96,7.96,0,8.91,0.08,172.8,0,7,0,14084
13879,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,2,0,14084
15212,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,1,14084
15718,1080.0,1080,8.0,8.0,0,8.91,0.12,129.6,0,339,0,14084
16156,324.0,324,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
16224,2160.0,2160,5.33,5.33,0,8.91,0.45,972.0,0,162,0,14084
17740,324.0,324,10.13,10.13,0,8.91,0.0,0.0,0,0,1,14084
18806,324.0,324,50.67,50.67,0,8.91,0.0,0.0,0,0,1,14084
20866,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,3,0,14084
21020,1890.0,3780,6.67,13.33,0,8.91,0.0,0.0,0,0,1,14084
21082,1620.0,1620,7.99,7.99,0,8.91,0.0,0.0,0,6,0,14084
21244,1620.0,1620,11.35,11.35,0,8.91,0.4,648.0,0,27,0,14084
22207,648.0,648,10.13,10.13,0,8.91,0.0,0.0,0,95,0,14084
23567,648.0,648,8.0,8.0,0,8.91,0.86,557.28,0,47,0,14084
23811,1620.0,1620,10.13,10.13,0,8.91,0.58,939.6,0,36,0,14084
25446,648.0,648,8.0,8.0,0,8.91,0.94,609.12,0,69,0,14084
26881,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0,0,0,14084
30064,648.0,648,8.0,8.0,1,9.0,1.0,648.0,0,130,0,14084
30566,1620.0,1620,10.62,10.62,1,10.0,0.0,0.0,0,69,1,14084
31510,2160.0,2160,7.74,7.74,0,8.91,0.0,0.0,0,212,1,14084
705,324.0,324,10.13,10.13,1,9.0,0.0,0.0,1,334,1,14084
4108,1674.0,3348,5.33,10.66,0,8.91,0.0,0.0,0,119,1,14084
6928,540.0,540,10.13,10.13,0,8.91,0.04,21.6,0,9,0,14084
7228,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0,0,0,14084
7459,1656.0,4968,8.53,25.6,0,10.0,0.0,0.0,0,3,1,14084
8951,648.0,648,19.73,19.73,0,8.91,0.08,51.84,0,1,0,14084
10275,1002.857143,7020,6.61,46.28,0,8.91,0.0,0.0,0,77,1,14084
10852,1152.0,3456,9.24,27.73,0,8.91,0.0,0.0,2,98,1,14084
13619,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,14084
13956,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,20,0,14084
15643,1620.0,1620,24.36,24.36,1,9.0,0.3,486.0,0,293,0,14084
16686,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,2,1,14084
19454,1080.0,1080,7.96,7.96,1,10.0,0.22,237.6,0,113,0,14084
20045,1620.0,1620,10.13,10.13,0,8.91,0.23,372.6,0,0,0,14084
21773,1620.0,1620,10.98,10.98,0,8.91,0.89,1441.8,1,271,0,14084
22146,1080.0,1080,10.13,10.13,1,10.0,1.0,1080.0,0,234,0,14084
24236,2160.0,2160,9.66,9.66,0,8.91,0.34,734.4,0,295,0,14084
26618,1620.0,1620,10.13,10.13,1,6.0,0.56,907.2,0,23,0,14084
26656,648.0,648,10.13,10.13,0,8.91,1.0,648.0,0,3,0,14084
27110,1620.0,1620,12.8,12.8,1,10.0,0.92,1490.4,1,146,0,14084
28398,324.0,324,10.18,10.18,0,8.91,0.0,0.0,0,0,1,14084
28506,1674.0,3348,6.7,13.41,0,10.0,0.0,0.0,0,299,1,14084
29159,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,1,0,14084
29204,1080.0,1080,10.13,10.13,0,8.91,0.18,194.4,0,0,0,14084
29460,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
31346,2160.0,2160,9.77,9.77,0,8.91,0.03,64.8,0,16,0,14084
774,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,309,0,14084
1252,1620.0,1620,10.13,10.13,0,8.91,0.31,502.2,0,366,0,14084
3371,1404.0,2808,7.73,15.46,1,9.0,0.0,0.0,0,227,1,14084
6280,1620.0,1620,10.13,10.13,0,8.91,0.14,226.8,0,79,0,14084
7696,648.0,648,12.8,12.8,0,8.91,0.0,0.0,1,27,1,14084
7763,1620.0,1620,10.13,10.13,0,8.91,0.32,518.4,0,5,0,14084
12780,2160.0,2160,12.8,12.8,1,10.0,0.8,1728.0,0,62,0,14084
14554,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,0,1,14084
16543,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,364,0,14084
16925,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,13,0,14084
31416,2160.0,2160,25.6,25.6,0,8.91,0.06,129.6,0,17,0,14084
32101,2160.0,2160,4.1,4.1,1,10.0,0.35,756.0,0,371,0,14084
33341,2160.0,2160,10.13,10.13,0,8.91,0.24,518.4,0,369,0,14084
3791,1188.0,3564,13.33,39.99,0,10.0,0.0,0.0,0,236,1,14084
6574,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,0,0,14084
10894,1620.0,1620,19.73,19.73,0,8.91,0.4,648.0,0,349,0,14084
11051,2160.0,2160,5.88,5.88,1,5.0,0.17,367.2,0,28,0,14084
